movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,audience_total,director_name_ko,cast_names_ko,genres_split
20040786,공공의 적 2,Another Public Enemy,ko,2005-01-27,149.0,,20022519500.0,,,,['드라마'],"[""(주)시네마서비스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""세방현상(주)""]","[""KR""]",2005,1,3123600.0,강우석,설경구|정준호|유해진|강경덕|박웅,드라마
20040785,말아톤,Marathon,ko,2005-01-27,117.0,,26034613500.0,,,,['드라마'],"[""시네라인투(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""세방현상(주)""]","[""KR""]",2005,1,4155296.0,정윤철,조승우|김미숙|이기영|백성현|안내상,드라마
20040774,몽정기2,Wet Dreams 2,ko,2005-01-14,101.0,,5044425000.0,,,,['코미디'],"[""(주)엠케이픽처스 "", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""㈜블루캡"", ""데몰리션"", ""세방현상(주)"", ""서울영상위원회""]","[""KR""]",2005,1,802712.0,정초신,이지훈|전혜빈|박슬기|송은채|조경진,코미디
20040775,키다리 아저씨,Daddy-Long-Legs,ko,2005-01-14,98.0,,2766454000.0,,,,['드라마'],"[""웰메이드엔터테인먼트"", ""(주)유빈픽쳐스"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)""]","[""KR""]",2005,1,436973.0,공정식,하지원|연정훈|신이|김정난|정준하,드라마
20050008,B형 남자친구,My Boyfriend Is Type-B,ko,2005-02-03,96.0,,7005258500.0,,,,['코미디'],"[""(주)시네마제니스 "", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""(주)미로비젼"", ""영화진흥위원회""]","[""KR""]",2005,2,1121897.0,최석원,이동건|한지혜|김꽃비|강기화|최석주,코미디
20050007,그때 그 사람들,The President's Last Bang,ko,2005-02-03,102.0,,5624003000.0,,,,"['미스터리', '코미디']","[""(주)엠케이픽처스 "", ""(주)엠케이픽처스 "", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""㈜블루캡"", ""데몰리션"", ""세방현상(주)""]","[""KR""]",2005,2,866750.0,임상수,한석규|백윤식|송재호|김응수|조상건,미스터리
20050007,그때 그 사람들,The President's Last Bang,ko,2005-02-03,102.0,,5624003000.0,,,,"['미스터리', '코미디']","[""(주)엠케이픽처스 "", ""(주)엠케이픽처스 "", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""㈜블루캡"", ""데몰리션"", ""세방현상(주)""]","[""KR""]",2005,2,866750.0,임상수,한석규|백윤식|송재호|김응수|조상건,코미디
20040771,레드 아이,Red Eye,ko,2005-02-18,98.0,,1092776500.0,,,,['공포(호러)'],"[""태창엔터테인먼트(주)"", ""영화사청어람(주)"", ""(주)미로비젼"", ""서울현상소""]","[""KR""]",2005,2,175625.0,김동빈,송일국|장신영|곽지민|이동규|김혜나,공포(호러)
20040793,"제니, 주노","Jenny, Juno",ko,2005-02-18,102.0,,1121322500.0,,,,['드라마'],"[""(주)컬처캡미디어"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)""]","[""KR""]",2005,2,189323.0,김호준,김혜성|박민지|박영미|김유나|김지연,드라마
20050011,파송송 계란탁,Cracked Eggs And Noodles,ko,2005-02-18,120.0,,6232845500.0,,,,['코미디'],"[""(주)굿플레이어"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""무비클로저""]","[""KR""]",2005,2,993352.0,오상훈,이인성|최무인|임창정|최태춘|현경선,코미디
20040778,마파도,Mapado: Island of Fortunes,ko,2005-03-10,107.0,,16633378003.0,,,,['코미디'],"[""코리아 엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""무비클로저"", ""세방현상(주)""]","[""KR""]",2005,3,2618070.0,추창민,김수미|여운계|이정진|이문식|오달수,코미디
20040751,"여자, 정혜",This Charming Girl,ko,2005-03-10,95.0,,208513500.0,,,,['드라마'],"[""(주)엘제이필름"", ""(주)쇼박스"", ""씨제이엔터테인먼트""]","[""KR""]",2005,3,32044.0,이윤기,김꽃비|김도연|황정민|김혜옥|김지수,드라마
20050013,잠복근무,She's on Duty,ko,2005-03-17,111.0,,9500011000.0,,,,"['코미디', '액션']","[""(주)마인엔터테인먼트 "", ""시리우스픽쳐스(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)필마픽쳐스 "", ""세방현상(주)""]","[""KR""]",2005,3,1518037.0,박광춘,김원진|공유|김선아|하정우|이범수,코미디
20050013,잠복근무,She's on Duty,ko,2005-03-17,111.0,,9500011000.0,,,,"['코미디', '액션']","[""(주)마인엔터테인먼트 "", ""시리우스픽쳐스(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)필마픽쳐스 "", ""세방현상(주)""]","[""KR""]",2005,3,1518037.0,박광춘,김원진|공유|김선아|하정우|이범수,액션
20050017,달콤한 인생,A Bittersweet Life,ko,2005-04-01,120.0,,7185826000.0,,,,['액션'],"[""(주)영화사봄"", ""씨제이엔터테인먼트"", ""(주)화인컷"", ""㈜라이브톤"", ""세방현상(주)""]","[""KR""]",2005,4,1105198.0,김지운,이병헌|김영철|신민아|김뢰하|이기영,액션
20050077,댄서의 순정,Dancing Princess,ko,2005-04-28,110.0,,11610810500.0,,,,['드라마'],"[""(주)컬처캡미디어"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,4,1846350.0,박영훈,박건형|문근영|김지영|임진승|이정희,드라마
20050029,엄마,Long & Winding Road,ko,2005-04-07,96.0,,939877000.0,,,,['드라마'],"[""필름뱅크(주)"", ""영화사청어람(주)"", ""영화사청어람(주)"", ""영화사청어람(주)"", ""영화사청어람(주)"", ""(주)케이티알파"", ""세방현상(주)""]","[""KR""]",2005,4,154807.0,구성주,고두심|김유석|손병호|이혜은|반민정,드라마
20040772,역전의 명수,The Twins,ko,2005-04-15,122.0,,3208178500.0,,,,['코미디'],"[""(주)태원엔터테인먼트"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""세방현상(주)""]","[""KR""]",2005,4,507882.0,박흥식,정준호|윤소이|김혜나|박정수|최상훈,코미디
20050049,주먹이 운다(Crying Fist),Crying Fist,ko,2005-04-01,134.0,,9295771000.0,,,,['드라마'],"[""(주)브라보엔터테인먼트"", ""시오필름(주)"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)"", ""세방현상(주)""]","[""KR""]",2005,4,1458473.0,류승완,최민식|류승범|임원희|변희봉|나문희,드라마
20050046,남극일기,Antarctic Journal,ko,2005-05-19,114.0,,5466614000.0,,,,['스릴러'],"[""(주)미로비젼"", ""㈜싸이더스픽쳐스"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)미로비젼"", ""㈜라이브톤"", ""세방현상(주)""]","[""KR""]",2005,5,869512.0,임필성,박희순|유지태|송강호|윤제문|최덕문,스릴러
20050045,"안녕, 형아",Little Brother,ko,2005-05-27,95.0,,5581639000.0,,,,['드라마'],"[""(주)명필름"", ""(주)시네마서비스"", ""(주)리틀빅픽쳐스"", ""㈜블루캡"", ""데몰리션"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,5,918547.0,임태형,박원상|최우혁|배종옥|박지빈|양현우,드라마
20050083,연애술사,Love In Magic,ko,2005-05-20,109.0,,6340995000.0,,,,"['멜로/로맨스', '코미디']","[""㈜필름지"", ""씨제이엔터테인먼트"", ""㈜필름지""]","[""KR""]",2005,5,1007705.0,천세환,연정훈|박진희|김용훈|최은주|박용식,멜로/로맨스
20050083,연애술사,Love In Magic,ko,2005-05-20,109.0,,6340995000.0,,,,"['멜로/로맨스', '코미디']","[""㈜필름지"", ""씨제이엔터테인먼트"", ""㈜필름지""]","[""KR""]",2005,5,1007705.0,천세환,연정훈|박진희|김용훈|최은주|박용식,코미디
20050076,혈의 누,Blood Rain,ko,2005-05-04,119.0,,12197117006.0,,,,['스릴러'],"[""(주)싸이더스"", ""(주)좋은영화"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""창고사람들"", ""세방현상(주)""]","[""KR""]",2005,5,1900798.0,김대승,차승원|박용우|지성|장석원|윤세아,스릴러
20050064,간 큰 가족,A Bold Family,ko,2005-06-09,102.0,,8109834393.0,,,,['코미디'],"[""(주)두사부필름"", ""(주)쇼박스"", ""(주)아이엠픽쳐스"", ""(주)쇼박스"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,6,1288602.0,조명남,감우성|김수미|김수로|김도연|성지루,코미디
20050135,분홍신,The Red Shoes,ko,2005-06-30,103.0,,6639066500.0,,,,['공포(호러)'],"[""청년필름(주)"", ""씨네클릭 아시아(팬텀)"", ""아이앤코스모스(주)시네와이즈필름"", ""(주)쇼박스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""씨네클릭 아시아(팬텀)"", ""씨네클릭 아시아(팬텀)"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,6,1052445.0,김용균,김혜수|박선혜|이용녀|김성수|박연아,공포(호러)
20050110,연애의 목적,Rules Of Dating,ko,2005-06-10,121.0,,9639268390.0,,,,"['드라마', '코미디', '멜로/로맨스']","[""(주)싸이더스"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)"", ""서울영상위원회""]","[""KR""]",2005,6,1493211.0,한재림,강혜정|박해일|이은숙|이대연|박그리나,드라마
20050110,연애의 목적,Rules Of Dating,ko,2005-06-10,121.0,,9639268390.0,,,,"['드라마', '코미디', '멜로/로맨스']","[""(주)싸이더스"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)"", ""서울영상위원회""]","[""KR""]",2005,6,1493211.0,한재림,강혜정|박해일|이은숙|이대연|박그리나,코미디
20050110,연애의 목적,Rules Of Dating,ko,2005-06-10,121.0,,9639268390.0,,,,"['드라마', '코미디', '멜로/로맨스']","[""(주)싸이더스"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)"", ""서울영상위원회""]","[""KR""]",2005,6,1493211.0,한재림,강혜정|박해일|이은숙|이대연|박그리나,멜로/로맨스
20050142,여고괴담 4 : 목소리,The Voice,ko,2005-07-15,104.0,,2452349500.0,,,,['공포(호러)'],"[""(주)씨네이천"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜블루캡""]","[""KR""]",2005,7,393569.0,최익환,김옥빈|서지혜|추현경|윤영|최혜윤,공포(호러)
20050141,천군,Heaven’s Soldiers,ko,2005-07-15,106.0,,5827457500.0,,,,['액션'],"[""(주)싸이더스"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""㈜라이브톤"", ""세방현상(주)"", ""유영분장""]","[""KR""]",2005,7,929044.0,민준기,박중훈|황정민|김승우|공효진|최경원,액션
20050148,친절한 금자씨,Sympathy for Lady Vengeance,ko,2005-07-29,112.0,,20215625393.0,,,,['스릴러'],"[""모호필름"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""세방현상(주)"", ""(사)부산영상위원회"", ""서울영상위원회"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,7,3079279.0,박찬욱,이영애|최민식|권예영|김시후|남일우,스릴러
20050160,가발,The wig,ko,2005-08-12,106.0,,2575393000.0,,,,['공포(호러)'],"[""코리아 엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""세방현상(주)""]","[""KR""]",2005,8,409483.0,원신연,방중현|채민서|유선|이윤희|류현민,공포(호러)
20050178,박수칠 때 떠나라,"Murder, Take One",ko,2005-08-11,115.0,,13118633500.0,,,,"['드라마', '코미디', '미스터리']","[""(주)어나더썬데이"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,8,2063656.0,장진,차승원|신하균|김지수|박정아|조정진,드라마
20050178,박수칠 때 떠나라,"Murder, Take One",ko,2005-08-11,115.0,,13118633500.0,,,,"['드라마', '코미디', '미스터리']","[""(주)어나더썬데이"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,8,2063656.0,장진,차승원|신하균|김지수|박정아|조정진,코미디
20050178,박수칠 때 떠나라,"Murder, Take One",ko,2005-08-11,115.0,,13118633500.0,,,,"['드라마', '코미디', '미스터리']","[""(주)어나더썬데이"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,8,2063656.0,장진,차승원|신하균|김지수|박정아|조정진,미스터리
20050180,웰컴 투 동막골,Welcome To Dongmakgol,ko,2005-08-04,133.0,,40180937500.0,,,,"['전쟁', '드라마']","[""필름있수다"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""씨 47"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,8,6413223.0,박광현,신하균|정재영|강혜정|리민|류덕환,전쟁
20050180,웰컴 투 동막골,Welcome To Dongmakgol,ko,2005-08-04,133.0,,40180937500.0,,,,"['전쟁', '드라마']","[""필름있수다"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""씨 47"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,8,6413223.0,박광현,신하균|정재영|강혜정|리민|류덕환,드라마
20050189,"이대로, 죽을 순 없다(Short Time)",Short Time,ko,2005-08-18,106.0,,4189421000.0,,,,['코미디'],"[""(주)매쉬필름"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)"", ""세방현상(주)"", ""(사)부산영상위원회"", ""서울영상위원회""]","[""KR""]",2005,8,666913.0,이영은,이범수|최성국|손현주|류용진|추자현,코미디
20050190,첼로-홍미주 일가 살인사건,Cello,ko,2005-08-18,94.0,,953072000.0,,,,['공포(호러)'],"[""탁함 필름"", ""(주)튜브엔터테인먼트"", ""소빅창업투자(주)"", ""(주)나이너스엔터테인먼트""]","[""KR""]",2005,8,153169.0,이우철,성현아|정호빈|박다안|정우철|최지은,공포(호러)
20050219,가문의 위기,Marrying the Mafia 2: Enemy-in-Law,ko,2005-09-07,115.0,,28485712000.0,,,,['코미디'],"[""(주)태원엔터테인먼트"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""세방현상(주)"", ""플러스 액션 스턴트팀"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,9,4508292.0,정용기,신현준|김수미|김원희|정준하|최은주,코미디
20050233,강력 3반,Never to Lose,ko,2005-09-29,111.0,,4939380000.0,,,,['액션'],"[""(주)씨네넷"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)미로비젼"", ""모네프(주)""]","[""KR""]",2005,9,808897.0,손희창,김민준|허준호|남상미|김정태|장항선,액션
20050239,너는 내 운명,You Are My Sunshine,ko,2005-09-23,121.0,,17382891000.0,,,,['멜로/로맨스'],"[""(주)영화사봄"", ""씨제이엔터테인먼트"", ""(주)화인컷"", ""㈜블루캡"", ""세방현상(주)"", ""서울영상위원회""]","[""KR""]",2005,9,2659825.0,박진표,전도연|황정민|나문희|서주희|윤제문,멜로/로맨스
20050237,미스터 주부퀴즈왕,Mr. Housewife,ko,2005-09-30,107.0,,1972572000.0,,,,['코미디'],"[""폴스타엔터테인먼트"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,9,315370.0,유선동,공형진|한석규|이주현|신은경|김영애,코미디
20050245,사랑니,Blossom Again,ko,2005-09-29,115.0,,843448500.0,,,,['멜로/로맨스'],"[""(주)시네마서비스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""서울영상위원회""]","[""KR""]",2005,9,131646.0,정지우,김정은|이태성|김준성|김지훈|정유미,멜로/로맨스
20050220,외출,April Snow,ko,2005-09-07,105.0,,4292733000.0,,,,['멜로/로맨스'],"[""블루스톰(주)"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)"", ""㈜라이브톤""]","[""KR""]",2005,9,665420.0,허진호,배용준|손예진|류승수|전국환|김광일,멜로/로맨스
20050216,형사 Duelist,The Duelist,ko,2005-09-08,113.0,,5716642500.0,,,,"['멜로/로맨스', '액션']","[""웰메이드엔터테인먼트"", ""코리아픽쳐스(주)"", ""미시간벤처캐피탈(주)"", ""코어스튜디오(주)"", ""(주)브이에이스튜디오"", ""세방현상(주)"", ""플러스 액션 스턴트팀""]","[""KR""]",2005,9,900483.0,이명세,강동원|안성기|하지원|장민|송영창,멜로/로맨스
20050216,형사 Duelist,The Duelist,ko,2005-09-08,113.0,,5716642500.0,,,,"['멜로/로맨스', '액션']","[""웰메이드엔터테인먼트"", ""코리아픽쳐스(주)"", ""미시간벤처캐피탈(주)"", ""코어스튜디오(주)"", ""(주)브이에이스튜디오"", ""세방현상(주)"", ""플러스 액션 스턴트팀""]","[""KR""]",2005,9,900483.0,이명세,강동원|안성기|하지원|장민|송영창,액션
20050232,내 생애 가장 아름다운 일주일,All For Love,ko,2005-10-07,129.0,,14576101500.0,,,,['멜로/로맨스'],"[""(주)두사부필름"", ""(주)수필름"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""모네프(주)"", ""세방현상(주)""]","[""KR""]",2005,10,2269939.0,민규동,황정민|엄정화|김유정|김윤석|진태현,멜로/로맨스
20050256,새드무비,Sad Movie,ko,2005-10-20,108.0,,5536840500.0,,,,['드라마'],"[""(주)아이필름홀딩스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""아이러브시네마"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""(주)아이에이치큐"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2005,10,886670.0,권종관,신민아|염정아|임수정|정우성|차태현,드라마
20050261,야수와 미녀,The Beast and the Beauty,ko,2005-10-27,101.0,,8256875000.0,,,,['코미디'],"[""시오필름(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)나인앤미디어"", ""세방현상(주)"", ""빔필름 (엠버에이치엠 국내법인)""]","[""KR""]",2005,10,1320043.0,이계벽,류승범|신민아|김강우|손정민|송민석,코미디
20050271,오로라 공주,Princess Aurora,ko,2005-10-27,106.0,,4998821500.0,,,,"['범죄', '스릴러']","[""(주)이스트필름"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""세방현상(주)"", ""(사)부산영상위원회"", ""서울영상위원회""]","[""KR""]",2005,10,774324.0,방은진,엄정화|문성근|권오중|김선화|최종원,범죄
20050271,오로라 공주,Princess Aurora,ko,2005-10-27,106.0,,4998821500.0,,,,"['범죄', '스릴러']","[""(주)이스트필름"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""세방현상(주)"", ""(사)부산영상위원회"", ""서울영상위원회""]","[""KR""]",2005,10,774324.0,방은진,엄정화|문성근|권오중|김선화|최종원,스릴러
20050292,광식이 동생 광태,When Romance Meets Destiny,ko,2005-11-23,104.0,,12768581009.0,,,,['코미디'],"[""(주)엠케이픽처스 "", ""(주)엠케이픽처스 "", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""㈜블루캡"", ""디지털스튜디오투엘(주)""]","[""KR""]",2005,11,2018197.0,김현석,김주혁|봉태규|이요원|김아중|정경호,코미디
20050305,나의 결혼원정기,My Wedding Campaign,ko,2005-11-23,123.0,,3859676500.0,,,,['드라마'],"[""튜브픽쳐스(주)"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)미로비젼"", ""고일상사"", ""세방현상(주)""]","[""KR""]",2005,11,632473.0,황병국,정재영|수애|유준상|김지영|정혜영,드라마
20050288,무영검,Shadowless Sword,ko,2005-11-18,104.0,,3293824500.0,,,,['액션'],"[""(주)태원엔터테인먼트"", ""씨제이엔터테인먼트"", ""뉴라인코리아"", ""세방현상(주)""]","[""KR""]",2005,11,517660.0,김영준,신현준|이서진|윤소이|조원희|황인성,액션
20050280,미스터 소크라테스,Mr. Socrates,ko,2005-11-10,109.0,,6746152000.0,,,,['액션'],"[""㈜커리지필름"", ""(주)오죤필름"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)미로비젼"", ""영화진흥위원회"", ""(사)부산영상위원회"", ""서울영상위원회""]","[""KR""]",2005,11,1063012.0,최진원,김래원|강신일|이종혁|윤태영|박성웅,액션
20050276,"사랑해, 말순씨","Bravo, My Life",ko,2005-11-03,92.0,,2034973500.0,,,,['드라마'],"[""블루스톰(주)"", ""쇼이스트(주)"", ""쇼이스트(주)"", ""엠라인디스트리뷰션(주)"", ""㈜라이브톤""]","[""KR""]",2005,11,323670.0,박흥식,이재응|문소리|김은영|김동영|강경섭,드라마
20050283,"소년, 천국에 가다",A Boy Who Went To Heaven,ko,2005-11-11,114.0,,1221924500.0,,,,['드라마'],"[""(주)싸이더스"", ""(주)크리스마스엔터테인먼트"", ""㈜렛츠필름"", ""(주)쇼박스"", ""영화사청어람(주)"", ""영화사청어람(주)"", ""(주)쇼박스"", ""(주)크리스마스엔터테인먼트"", ""영화사청어람(주)"", ""(주)케이티알파"", ""(사)부산영상위원회""]","[""KR""]",2005,11,201269.0,윤태용,염정아|박해일|홍수연|이봉원|손보현,드라마
20050318,6월의 일기,Bystanders,ko,2005-12-01,106.0,,3643223500.0,,,,"['드라마', '범죄']","[""(주)필름앤픽쳐스 "", ""(주)쇼박스"", ""코어스튜디오(주)""]","[""KR""]",2005,12,593396.0,임경수,신은경|김윤진|문정혁|김꽃비|맹세창,드라마
20050318,6월의 일기,Bystanders,ko,2005-12-01,106.0,,3643223500.0,,,,"['드라마', '범죄']","[""(주)필름앤픽쳐스 "", ""(주)쇼박스"", ""코어스튜디오(주)""]","[""KR""]",2005,12,593396.0,임경수,신은경|김윤진|문정혁|김꽃비|맹세창,범죄
20050306,애인,The Intimate,ko,2005-12-08,98.0,,612396000.0,,,,['멜로/로맨스'],"[""기획시대(주)"", ""(주)쇼박스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)나인앤미디어""]","[""KR""]",2005,12,96465.0,김태은,성현아|조동혁|한지원|이창용|박준영,멜로/로맨스
20050333,왕의 남자,King and the Clown,ko,2005-12-29,119.0,,65866410400.0,,,,['드라마'],"[""(주)씨네월드"", ""(주)이글픽쳐스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""히스토리 디앤피"", ""이펙트스톰""]","[""KR""]",2005,12,10489308.0,이준익,감우성|이준기|유해진|정진영|강성연,드라마
20050330,작업의 정석,The Art Of Seduction,ko,2005-12-21,100.0,,11660380100.0,,,,['코미디'],"[""영화사청어람(주)"", ""(주)쇼박스"", ""영화사청어람(주)"", ""(주)쇼박스"", ""영화사청어람(주)"", ""(주)케이티알파"", ""(주)나인앤미디어"", ""무비클로저""]","[""KR""]",2005,12,1846581.0,오기환,손예진|송일국|김애경|안선영|박준규,코미디
20050342,청연,Blue Swallow,ko,2005-12-29,133.0,,3007402400.0,,,,['드라마'],"[""코리아픽쳐스(주)"", ""코리아픽쳐스(주)"", ""씨네클릭 아시아(팬텀)"", ""모네프(주)"", ""세방현상(주)""]","[""KR""]",2005,12,480760.0,윤종찬,장진영|김주혁|한지민|나카무라 토오루|진태현,드라마
20050326,태풍,Typhoon,ko,2005-12-14,125.0,,22114691300.0,,,,"['드라마', '액션']","[""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""세방현상(주)"", ""빔필름 (엠버에이치엠 국내법인)""]","[""KR""]",2005,12,3456331.0,곽경택,이정재|이미연|장동건|김혜정|김원진,드라마
20050326,태풍,Typhoon,ko,2005-12-14,125.0,,22114691300.0,,,,"['드라마', '액션']","[""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""세방현상(주)"", ""빔필름 (엠버에이치엠 국내법인)""]","[""KR""]",2005,12,3456331.0,곽경택,이정재|이미연|장동건|김혜정|김원진,액션
20050332,파랑주의보,My Girl and I,ko,2005-12-22,95.0,,1436262000.0,,,,['드라마'],"[""(주)아이필름홀딩스"", ""아이러브시네마"", ""(주)아이에이치큐""]","[""KR""]",2005,12,234338.0,전윤수,송혜교|차태현|김신영|김윤석|김지영,드라마
20050354,사랑을 놓치다,Lost In Love,ko,2006-01-26,118.0,,2896581000.0,,,,"['멜로/로맨스', '드라마']","[""(주)시네마서비스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""데몰리션""]","[""KR""]",2006,1,458517.0,추창민,설경구|송윤아|이기우|김동영|장항선,멜로/로맨스
20050354,사랑을 놓치다,Lost In Love,ko,2006-01-26,118.0,,2896581000.0,,,,"['멜로/로맨스', '드라마']","[""(주)시네마서비스"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""데몰리션""]","[""KR""]",2006,1,458517.0,추창민,설경구|송윤아|이기우|김동영|장항선,드라마
20050346,싸움의 기술,The Art Of Fighting,ko,2006-01-05,95.0,,7100516000.0,,,,['코미디'],"[""코리아 엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""데몰리션"", ""세방현상(주)""]","[""KR""]",2006,1,1110115.0,신한솔,백윤식|재희|이동진|김응수|최여진,코미디
20050345,야수,Running Wild,ko,2006-01-12,124.0,,5326031000.0,,,,['액션'],"[""팝콘필름㈜"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""㈜라이브톤"", ""세방현상(주)""]","[""KR""]",2006,1,834937.0,김성수,권상우|유지태|엄지원|김윤석|최령,액션
20050363,투사부일체,"My Boss, My Teacher",ko,2006-01-19,125.0,,31474767000.0,,,,['코미디'],"[""(주)시네마제니스 "", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""(사)부산영상위원회""]","[""KR""]",2006,1,4997745.0,김동원,정준호|정웅인|김상중|박용식|최윤영,코미디
