movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,roi,keyword_name
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,drug crime
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,police
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,ambush
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,detective
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,chicken
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,undercover cop
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,police officer
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,fried chicken
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,south korea
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,korean cuisine
567646,극한직업,극한직업,ko,2019-01-23,111,8120000,124652206,7.144,316,3.046,"['액션', '코미디', '범죄']","['CJ Entertainment', 'about Film', 'Haegrimm Pictures']",['KR'],2019,1,14.351256896551725,amused
571783,자전차왕 엄복동,자전차왕 엄복동,ko,2019-02-27,118,12547000,1091477,6.7,16,1.2252,['드라마'],['Celltrion Entertainment'],['KR'],2019,2,-0.9130089264365984,resistance
571783,자전차왕 엄복동,자전차왕 엄복동,ko,2019-02-27,118,12547000,1091477,6.7,16,1.2252,['드라마'],['Celltrion Entertainment'],['KR'],2019,2,-0.9130089264365984,bike
571783,자전차왕 엄복동,자전차왕 엄복동,ko,2019-02-27,118,12547000,1091477,6.7,16,1.2252,['드라마'],['Celltrion Entertainment'],['KR'],2019,2,-0.9130089264365984,japanese occupation of korea
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,escape
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,birthday party
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,survival
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,disaster
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,city nights
572164,엑시트,엑시트,ko,2019-07-31,103,10892000,69501772,7.652,264,2.0487,"['액션', '코미디']","['Filmmaker R&K', 'filmK', 'CJ Entertainment']",['KR'],2019,7,5.3809926551597504,poison gas
575718,해치지않아,해치지않아,ko,2020-01-15,117,8100000,8300000,6.221,77,3.9902,"['코미디', '드라마']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Finecut']",['KR'],2020,1,0.0246913580246913,zoo
575718,해치지않아,해치지않아,ko,2020-01-15,117,8100000,8300000,6.221,77,3.9902,"['코미디', '드라마']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Finecut']",['KR'],2020,1,0.0246913580246913,based on comic
575718,해치지않아,해치지않아,ko,2020-01-15,117,8100000,8300000,6.221,77,3.9902,"['코미디', '드라마']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Finecut']",['KR'],2020,1,0.0246913580246913,animals
575718,해치지않아,해치지않아,ko,2020-01-15,117,8100000,8300000,6.221,77,3.9902,"['코미디', '드라마']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Finecut']",['KR'],2020,1,0.0246913580246913,based on webcomic or webtoon
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,natural disaster
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,volcano
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,disaster
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,volcanic eruption
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,inter-korean relations
581387,백두산,백두산,ko,2019-12-19,128,17700000,61321941,6.816,597,3.0458,"['액션', '모험', '스릴러']","['Dexter Studios', 'CJ Entertainment', 'Perfect Storm Film', 'Dexter Pictures']",['KR'],2019,12,2.4645164406779663,emby
581392,반도,반도,ko,2020-07-15,115,17000000,42698327,6.747,2456,5.1746,"['공포', '액션', '스릴러', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']",['KR'],2020,7,1.511666294117647,dystopia
581392,반도,반도,ko,2020-07-15,115,17000000,42698327,6.747,2456,5.1746,"['공포', '액션', '스릴러', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']",['KR'],2020,7,1.511666294117647,sequel
581392,반도,반도,ko,2020-07-15,115,17000000,42698327,6.747,2456,5.1746,"['공포', '액션', '스릴러', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']",['KR'],2020,7,1.511666294117647,zombie
581392,반도,반도,ko,2020-07-15,115,17000000,42698327,6.747,2456,5.1746,"['공포', '액션', '스릴러', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']",['KR'],2020,7,1.511666294117647,"busan, south korea"
581392,반도,반도,ko,2020-07-15,115,17000000,42698327,6.747,2456,5.1746,"['공포', '액션', '스릴러', '모험']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'Michigan Venture Capital']",['KR'],2020,7,1.511666294117647,south korea
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,yakuza
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,"bangkok, thailand"
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,thailand
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,revenge
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,"tokyo, japan"
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,hard boiled
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,incheon
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,zainichi
