movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,audience_total
20060046,방과후 옥상,See You After School,ko,2006-03-16,103.0,,4776254500.0,,,,['코미디'],"[""씨네온엔터테인먼트(주)"", ""(주)시네마서비스"", ""(주)케이앤엔터테인먼트"", ""씨제이엔터테인먼트"", ""(사)부산영상위원회""]","[""KR""]",2006,3,766125.0
20050344,여교수의 은밀한 매력,Bewitching Attraction,ko,2006-03-16,104.0,,3892732800.0,,,,['코미디'],"[""엔젤언더그라운드(주)"", ""(주)엠케이픽처스 "", ""(주)엠케이픽처스 "", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""씨 47"", ""세방현상(주)""]","[""KR""]",2006,3,601621.0
20060051,청춘만화,Almost Love,ko,2006-03-23,116.0,,9671450500.0,,,,"['코미디', '멜로/로맨스']","[""팝콘필름㈜"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스""]","[""KR""]",2006,3,1549089.0
20050308,카리스마 탈출기,The Legend Of 7 Cutter,ko,2006-03-30,100.0,,393693100.0,,,,['코미디'],"[""태창엔터테인먼트(주)"", ""씨제이엔터테인먼트"", ""케이넷 티비"", ""(주)더쿱와이드""]","[""KR""]",2006,3,63227.0
20060068,"달콤, 살벌한 연인",My Scary Girl,ko,2006-04-06,110.0,,13346093600.0,,,,"['스릴러', '멜로/로맨스']","[""(주)싸이더스"", ""(주)MBC씨앤아이"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)""]","[""KR""]",2006,4,2065433.0
20060085,도마뱀,Love Phobia,ko,2006-04-27,117.0,,2287748200.0,,,,"['멜로/로맨스', '드라마']","[""(주)영화사아침"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""㈜라이브톤""]","[""KR""]",2006,4,361496.0
20060088,마이 캡틴 김대출,"My Captain, Mr. Underground",ko,2006-04-20,104.0,,524532900.0,,,,"['코미디', '드라마']","[""(주)진인사필름"", ""(주)스튜디오이쩜영"", ""(주)나이너스엔터테인먼트""]","[""KR""]",2006,4,84537.0
20060005,맨발의 기봉이,Barefoot Ki-Bong,ko,2006-04-26,100.0,,12140210400.0,,,,"['드라마', '코미디', '가족']","[""(주)태원엔터테인먼트"", ""(주)쇼박스"", ""(주)아이에이치큐"", ""(주)브이에이스튜디오"", ""서울현상소"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2006,4,1988117.0
20060100,사생결단,Bloody Tie,ko,2006-04-27,117.0,,10883749600.0,,,,['액션'],"[""(주)엠케이픽처스 "", ""(주)씨제이이엔엠"", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""(사)부산영상위원회"", ""㈜블루캡"", ""데몰리션"", ""(사)부산영상위원회""]","[""KR""]",2006,4,1716901.0
20060077,연리지,Now And Forever,ko,2006-04-13,105.0,,488192200.0,,,,"['멜로/로맨스', '드라마']","[""(주)태원엔터테인먼트"", ""(주)쇼박스"", ""(주)쇼박스"", ""케이엠컬쳐㈜"", ""㈜라이브톤""]","[""KR""]",2006,4,80705.0
20060123,가족의 탄생,Family Ties,ko,2006-05-18,113.0,,1150594700.0,,,,['드라마'],"[""블루스톰(주)"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""블루스톰(주)"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""서울현상소""]","[""KR""]",2006,5,189785.0
20060112,공필두,Detective ODD,ko,2006-05-11,106.0,,936846600.0,,,,['코미디'],"[""(주)키다리필름"", ""(주)쇼박스"", ""(주)케이앤엔터테인먼트"", ""(주)쇼박스"", ""(주)쇼박스""]","[""KR""]",2006,5,156627.0
20060070,구타유발자들,A Bloody Aria,ko,2006-05-31,115.0,,912495300.0,,,,"['코미디', '범죄']","[""코리아 엔터테인먼트"", ""(주)프라임엔터테인먼트"", ""엠라인디스트리뷰션(주)"", ""(주)나인앤미디어"", ""세방현상(주)""]","[""KR""]",2006,5,139687.0
20060093,국경의 남쪽,Over the Border,ko,2006-05-04,109.0,,1424212800.0,,,,['드라마'],"[""(주)싸이더스"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""창고사람들"", ""세방현상(주)""]","[""KR""]",2006,5,226133.0
20060125,"생, 날선생",Mr. Wacky,ko,2006-05-25,97.0,,1338379600.0,,,,['코미디'],"[""㈜필름지"", ""(주)시네마서비스"", ""㈜필름지""]","[""KR""]",2006,5,218912.0
20060134,짝패,The City of Violence,ko,2006-05-25,92.0,,6494487500.0,,,,['액션'],"[""(주)외유내강"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""세방현상(주)""]","[""KR""]",2006,5,1007490.0
